id,b_idx1,b_idx2,b_alpha,b_t,f_idx1,f_idx2,f_alpha,f_t,trans,dir
3008,644,0,0.000000,0.000000,644,812,0.221340,0.010000,0.357271,3
3009,644,0,0.000000,0.000000,644,688,0.296921,0.010000,0.488077,2
3010,644,0,0.000000,0.000000,644,750,0.161343,0.010000,0.263864,1
3011,644,0,0.000000,0.000000,644,837,0.138037,0.010000,0.461204,4
3012,644,0,0.000000,0.000000,644,295,0.225561,0.010000,0.334416,3
3013,644,0,0.000000,0.000000,644,299,0.304650,0.010000,0.443421,2
3014,644,0,0.000000,0.000000,644,171,0.119323,0.010000,0.463199,4
3015,644,0,0.000000,0.000000,644,44,0.140126,0.010000,0.414644,3
3016,644,0,0.000000,0.000000,644,337,0.023818,0.010000,0.331932,1
3017,644,0,0.000000,0.000000,644,795,0.158945,0.010000,0.314524,2
3018,644,0,0.000000,0.000000,644,719,0.225694,0.010000,0.444096,1
3019,644,0,0.000000,0.000000,644,543,0.235347,0.010000,0.466344,3
3020,644,0,0.000000,0.000000,644,337,0.083609,0.010000,0.396453,4
3021,644,0,0.000000,0.000000,644,60,0.255565,0.010000,0.278128,2
3022,644,0,0.000000,0.000000,644,541,0.318453,0.010000,0.252612,4
3023,644,0,0.000000,0.000000,644,827,0.268620,0.010000,0.489257,4
3024,644,0,0.000000,0.000000,644,44,0.224037,0.010000,0.270465,1
3025,644,0,0.000000,0.000000,644,703,0.207562,0.010000,0.414479,2
3026,644,0,0.000000,0.000000,644,595,0.036605,0.010000,0.225686,2
3027,644,0,0.000000,0.000000,644,555,0.178173,0.010000,0.231231,2
3028,644,0,0.000000,0.000000,644,214,0.133706,0.010000,0.473295,2
3029,644,0,0.000000,0.000000,644,318,0.019689,0.010000,0.435779,2
3030,644,0,0.000000,0.000000,644,774,0.344606,0.010000,0.436699,1
3031,644,0,0.000000,0.000000,644,695,0.235467,0.010000,0.220211,2
3032,644,0,0.000000,0.000000,644,764,0.343754,0.010000,0.299384,1
3033,644,0,0.000000,0.000000,644,432,0.126520,0.010000,0.382988,1
3034,644,0,0.000000,0.000000,644,186,0.069104,0.010000,0.345413,3
3035,644,0,0.000000,0.000000,644,948,0.345120,0.010000,0.434182,3
3036,644,0,0.000000,0.000000,644,419,0.052866,0.010000,0.442961,2
3037,644,0,0.000000,0.000000,644,233,0.268164,0.010000,0.453900,4
3038,644,0,0.000000,0.000000,644,796,0.232820,0.010000,0.484199,1
3039,644,0,0.000000,0.000000,644,724,0.159802,0.010000,0.346701,1
3040,644,0,0.000000,0.000000,644,779,0.265504,0.010000,0.430602,2
3041,644,0,0.000000,0.000000,644,588,0.176311,0.010000,0.485596,4
3042,644,0,0.000000,0.000000,644,464,0.185027,0.010000,0.474907,4
3043,644,0,0.000000,0.000000,644,787,0.237175,0.010000,0.290689,1
3044,644,0,0.000000,0.000000,644,52,0.317806,0.010000,0.302859,4
3045,644,0,0.000000,0.000000,644,116,0.079586,0.010000,0.456027,4
3046,644,0,0.000000,0.000000,644,750,0.283019,0.010000,0.221590,3
3047,644,0,0.000000,0.000000,644,45,0.348803,0.010000,0.390133,4
3048,644,0,0.000000,0.000000,644,671,0.163298,0.010000,0.351214,2
3049,644,0,0.000000,0.000000,644,238,0.048558,0.010000,0.213530,3
3050,644,0,0.000000,0.000000,644,319,0.319199,0.010000,0.265408,2
3051,644,0,0.000000,0.000000,644,741,0.285046,0.010000,0.320452,4
3052,644,0,0.000000,0.000000,644,321,0.309239,0.010000,0.460760,2
3053,644,0,0.000000,0.000000,644,878,0.002323,0.010000,0.429065,2
3054,644,0,0.000000,0.000000,644,70,0.305484,0.010000,0.393707,2
3055,644,0,0.000000,0.000000,644,974,0.200769,0.010000,0.427724,4
3056,644,0,0.000000,0.000000,644,472,0.064136,0.010000,0.212562,3
3057,644,0,0.000000,0.000000,644,10,0.252103,0.010000,0.309075,1
3058,644,0,0.000000,0.000000,644,683,0.310510,0.010000,0.429775,4
3059,644,0,0.000000,0.000000,644,285,0.056744,0.010000,0.447288,2
3060,644,0,0.000000,0.000000,644,823,0.143744,0.010000,0.253880,4
3061,644,0,0.000000,0.000000,644,853,0.047351,0.010000,0.469457,4
3062,644,0,0.000000,0.000000,644,475,0.064081,0.010000,0.484511,2
3063,644,0,0.000000,0.000000,644,201,0.339200,0.010000,0.304511,2
3064,644,0,0.000000,0.000000,644,391,0.311433,0.010000,0.338131,3
3065,644,0,0.000000,0.000000,644,740,0.259854,0.010000,0.254839,3
3066,644,0,0.000000,0.000000,644,508,0.121811,0.010000,0.476138,2
3067,644,0,0.000000,0.000000,644,742,0.057353,0.010000,0.398242,1
3068,644,0,0.000000,0.000000,644,661,0.014252,0.010000,0.392654,2
3069,644,0,0.000000,0.000000,644,387,0.181844,0.010000,0.418141,4
3070,644,0,0.000000,0.000000,644,492,0.137119,0.010000,0.356155,4
3071,644,0,0.000000,0.000000,644,476,0.017173,0.010000,0.327099,1
3072,644,0,0.000000,0.000000,644,968,0.296116,0.010000,0.400842,3
3073,644,0,0.000000,0.000000,644,110,0.101160,0.010000,0.224130,3
3074,644,0,0.000000,0.000000,644,846,0.310323,0.010000,0.467906,4
3075,644,0,0.000000,0.000000,644,622,0.307156,0.010000,0.400711,1
3076,644,0,0.000000,0.000000,644,555,0.091916,0.010000,0.360242,2
3077,644,0,0.000000,0.000000,644,395,0.238877,0.010000,0.403323,4
3078,644,0,0.000000,0.000000,644,307,0.047621,0.010000,0.375041,4
3079,644,0,0.000000,0.000000,644,564,0.196454,0.010000,0.229646,2
3080,644,0,0.000000,0.000000,644,360,0.226558,0.010000,0.245098,3
3081,644,0,0.000000,0.000000,644,355,0.340478,0.010000,0.434361,1
3082,644,0,0.000000,0.000000,644,373,0.148959,0.010000,0.266988,2
3083,644,0,0.000000,0.000000,644,590,0.270409,0.010000,0.455353,2
3084,644,0,0.000000,0.000000,644,192,0.215625,0.010000,0.465384,4
3085,644,0,0.000000,0.000000,644,80,0.268057,0.010000,0.454568,1
3086,644,0,0.000000,0.000000,644,613,0.100186,0.010000,0.450746,1
3087,644,0,0.000000,0.000000,644,612,0.081961,0.010000,0.291963,4
3088,644,0,0.000000,0.000000,644,121,0.258132,0.010000,0.382001,3
3089,644,0,0.000000,0.000000,644,117,0.014244,0.010000,0.327059,4
3090,644,0,0.000000,0.000000,644,781,0.157329,0.010000,0.345405,4
3091,644,0,0.000000,0.000000,644,925,0.071420,0.010000,0.286642,2
3092,644,0,0.000000,0.000000,644,825,0.298334,0.010000,0.451635,4
3093,644,0,0.000000,0.000000,644,739,0.325408,0.010000,0.373904,3
3094,644,0,0.000000,0.000000,644,64,0.220315,0.010000,0.396041,3
3095,644,0,0.000000,0.000000,644,87,0.142256,0.010000,0.352761,4
3096,644,0,0.000000,0.000000,644,143,0.230206,0.010000,0.468514,4
3097,644,0,0.000000,0.000000,644,11,0.336039,0.010000,0.421226,2
3098,644,0,0.000000,0.000000,644,845,0.321510,0.010000,0.246197,3
3099,644,0,0.000000,0.000000,644,721,0.136070,0.010000,0.371883,3
3100,644,0,0.000000,0.000000,644,548,0.301120,0.010000,0.419732,2
3101,644,0,0.000000,0.000000,644,451,0.101565,0.010000,0.465235,3
3102,644,0,0.000000,0.000000,644,158,0.087904,0.010000,0.422725,3
3103,644,0,0.000000,0.000000,644,635,0.012233,0.010000,0.387891,2
3104,644,0,0.000000,0.000000,644,926,0.311554,0.010000,0.276101,2
3105,644,0,0.000000,0.000000,644,294,0.026102,0.010000,0.490175,3
3106,644,0,0.000000,0.000000,644,568,0.096914,0.010000,0.214142,2
3107,644,0,0.000000,0.000000,644,416,0.172767,0.010000,0.475380,4
3108,644,0,0.000000,0.000000,644,6,0.124569,0.010000,0.449380,2
3109,644,0,0.000000,0.000000,644,647,0.043404,0.010000,0.202650,4
3110,644,0,0.000000,0.000000,644,306,0.146148,0.010000,0.273730,1
3111,644,0,0.000000,0.000000,644,511,0.228232,0.010000,0.422773,3
3112,644,0,0.000000,0.000000,644,453,0.108794,0.010000,0.469692,2
3113,644,0,0.000000,0.000000,644,523,0.225883,0.010000,0.330183,1
3114,644,0,0.000000,0.000000,644,962,0.151010,0.010000,0.260164,2
3115,644,0,0.000000,0.000000,644,907,0.309386,0.010000,0.470570,4
3116,644,0,0.000000,0.000000,644,445,0.054345,0.010000,0.352899,1
3117,644,0,0.000000,0.000000,644,487,0.342489,0.010000,0.361182,2
3118,644,0,0.000000,0.000000,644,648,0.101385,0.010000,0.275261,3
3119,644,0,0.000000,0.000000,644,433,0.138720,0.010000,0.404828,3
3120,644,0,0.000000,0.000000,644,736,0.306797,0.010000,0.373348,2
3121,644,0,0.000000,0.000000,644,952,0.216571,0.010000,0.414811,1
3122,644,0,0.000000,0.000000,644,705,0.152358,0.010000,0.261840,4
3123,644,0,0.000000,0.000000,644,766,0.136694,0.010000,0.391212,2
3124,644,0,0.000000,0.000000,644,995,0.268429,0.010000,0.409699,1
3125,644,0,0.000000,0.000000,644,744,0.260892,0.010000,0.263093,4
3126,644,0,0.000000,0.000000,644,35,0.201463,0.010000,0.365666,3
3127,644,0,0.000000,0.000000,644,9,0.000694,0.010000,0.351845,4
3128,644,0,0.000000,0.000000,644,9,0.240022,0.010000,0.399252,3
3129,644,0,0.000000,0.000000,644,397,0.271462,0.010000,0.442930,4
3130,644,0,0.000000,0.000000,644,382,0.268531,0.010000,0.359709,4
3131,644,0,0.000000,0.000000,644,691,0.265809,0.010000,0.399749,3
3132,644,0,0.000000,0.000000,644,674,0.264760,0.010000,0.431132,3
3133,644,0,0.000000,0.000000,644,604,0.200940,0.010000,0.234676,1
3134,644,0,0.000000,0.000000,644,78,0.235889,0.010000,0.301502,4
3135,644,0,0.000000,0.000000,644,964,0.179073,0.010000,0.394980,2
3136,644,0,0.000000,0.000000,644,862,0.119891,0.010000,0.369723,1
3137,644,0,0.000000,0.000000,644,618,0.178466,0.010000,0.359435,1
3138,644,0,0.000000,0.000000,644,343,0.150383,0.010000,0.334613,3
3139,644,0,0.000000,0.000000,644,14,0.335408,0.010000,0.342831,3
3140,644,0,0.000000,0.000000,644,647,0.159857,0.010000,0.341709,1
3141,644,0,0.000000,0.000000,644,561,0.188033,0.010000,0.492536,4
3142,644,0,0.000000,0.000000,644,607,0.320051,0.010000,0.475794,4
3143,644,0,0.000000,0.000000,644,70,0.153268,0.010000,0.300811,2
3144,644,0,0.000000,0.000000,644,859,0.171040,0.010000,0.400661,4
3145,644,0,0.000000,0.000000,644,66,0.212926,0.010000,0.499209,3
3146,644,0,0.000000,0.000000,644,849,0.273859,0.010000,0.294477,3
3147,644,0,0.000000,0.000000,644,814,0.192868,0.010000,0.208703,3
3148,644,0,0.000000,0.000000,644,256,0.230085,0.010000,0.236340,1
3149,644,0,0.000000,0.000000,644,619,0.164026,0.010000,0.499567,2
3150,644,0,0.000000,0.000000,644,760,0.207826,0.010000,0.272777,1
3151,644,0,0.000000,0.000000,644,434,0.132962,0.010000,0.391583,2
3152,644,0,0.000000,0.000000,644,541,0.051018,0.010000,0.306049,2
3153,644,0,0.000000,0.000000,644,768,0.133135,0.010000,0.269602,1
3154,644,0,0.000000,0.000000,644,424,0.081416,0.010000,0.352471,3
3155,644,0,0.000000,0.000000,644,605,0.301754,0.010000,0.468874,1
3156,644,0,0.000000,0.000000,644,810,0.152027,0.010000,0.369872,1
3157,644,0,0.000000,0.000000,644,753,0.343834,0.010000,0.333741,3
3158,644,0,0.000000,0.000000,644,897,0.056088,0.010000,0.291140,1
3159,644,0,0.000000,0.000000,644,902,0.229682,0.010000,0.338923,1
3160,644,0,0.000000,0.000000,644,882,0.105393,0.010000,0.394025,2
3161,644,0,0.000000,0.000000,644,253,0.100627,0.010000,0.431845,2
3162,644,0,0.000000,0.000000,644,525,0.296529,0.010000,0.447841,4
3163,644,0,0.000000,0.000000,644,988,0.341748,0.010000,0.283105,2
3164,644,0,0.000000,0.000000,644,497,0.286859,0.010000,0.202725,4
3165,644,0,0.000000,0.000000,644,161,0.210463,0.010000,0.316631,3
3166,644,0,0.000000,0.000000,644,868,0.005957,0.010000,0.362743,4
3167,644,0,0.000000,0.000000,644,558,0.094066,0.010000,0.414477,2
3168,644,0,0.000000,0.000000,644,785,0.242960,0.010000,0.384677,3
3169,644,0,0.000000,0.000000,644,713,0.205950,0.010000,0.292273,4
3170,644,0,0.000000,0.000000,644,730,0.254097,0.010000,0.474979,1
3171,644,0,0.000000,0.000000,644,690,0.033431,0.010000,0.217174,4
3172,644,0,0.000000,0.000000,644,180,0.115926,0.010000,0.460208,3
3173,644,0,0.000000,0.000000,644,915,0.063317,0.010000,0.422324,4
3174,644,0,0.000000,0.000000,644,674,0.249742,0.010000,0.366681,3
3175,644,0,0.000000,0.000000,644,737,0.073104,0.010000,0.257015,2
3176,644,0,0.000000,0.000000,644,687,0.286580,0.010000,0.243439,3
3177,644,0,0.000000,0.000000,644,391,0.242240,0.010000,0.479794,3
3178,644,0,0.000000,0.000000,644,572,0.167769,0.010000,0.468094,2
3179,644,0,0.000000,0.000000,644,677,0.255604,0.010000,0.408536,4
3180,644,0,0.000000,0.000000,644,263,0.165825,0.010000,0.290584,1
3181,644,0,0.000000,0.000000,644,790,0.028515,0.010000,0.276006,1
3182,644,0,0.000000,0.000000,644,590,0.048086,0.010000,0.286206,1
3183,644,0,0.000000,0.000000,644,979,0.037077,0.010000,0.465460,3
3184,644,0,0.000000,0.000000,644,721,0.348679,0.010000,0.221749,4
3185,644,0,0.000000,0.000000,644,519,0.106975,0.010000,0.232063,3
3186,644,0,0.000000,0.000000,644,205,0.282519,0.010000,0.442121,3
3187,644,0,0.000000,0.000000,644,749,0.023148,0.010000,0.367326,3
3188,644,0,0.000000,0.000000,644,46,0.272413,0.010000,0.385757,1
3189,644,0,0.000000,0.000000,644,323,0.262408,0.010000,0.251089,2
3190,644,0,0.000000,0.000000,644,929,0.066298,0.010000,0.240400,3
3191,644,0,0.000000,0.000000,644,882,0.326128,0.010000,0.377266,1
3192,644,0,0.000000,0.000000,644,111,0.114368,0.010000,0.484068,4
3193,644,0,0.000000,0.000000,644,355,0.221838,0.010000,0.227877,2
3194,644,0,0.000000,0.000000,644,183,0.115215,0.010000,0.323517,1
3195,644,0,0.000000,0.000000,644,683,0.030793,0.010000,0.310494,1
3196,644,0,0.000000,0.000000,644,544,0.295935,0.010000,0.262564,2
3197,644,0,0.000000,0.000000,644,653,0.131087,0.010000,0.239620,4
3198,644,0,0.000000,0.000000,644,599,0.114428,0.010000,0.453874,4
3199,644,0,0.000000,0.000000,644,23,0.152023,0.010000,0.202698,1
3200,644,0,0.000000,0.000000,644,666,0.084127,0.010000,0.458529,1
3201,644,0,0.000000,0.000000,644,952,0.184357,0.010000,0.490730,2
3202,644,0,0.000000,0.000000,644,152,0.272072,0.010000,0.324405,4
3203,644,0,0.000000,0.000000,644,505,0.328251,0.010000,0.416698,3
3204,644,0,0.000000,0.000000,644,283,0.291965,0.010000,0.385358,1
3205,644,0,0.000000,0.000000,644,120,0.177398,0.010000,0.344175,1
3206,644,0,0.000000,0.000000,644,151,0.001541,0.010000,0.320473,2
3207,644,0,0.000000,0.000000,644,829,0.264983,0.010000,0.358415,4
3208,644,0,0.000000,0.000000,644,491,0.331919,0.010000,0.389771,2
3209,644,0,0.000000,0.000000,644,962,0.013397,0.010000,0.446394,1
3210,644,0,0.000000,0.000000,644,473,0.331551,0.010000,0.357033,1
3211,644,0,0.000000,0.000000,644,651,0.061085,0.010000,0.428889,2
3212,644,0,0.000000,0.000000,644,112,0.207757,0.010000,0.487078,3
3213,644,0,0.000000,0.000000,644,443,0.141429,0.010000,0.348281,1
3214,644,0,0.000000,0.000000,644,451,0.204309,0.010000,0.319860,1
3215,644,0,0.000000,0.000000,644,234,0.211796,0.010000,0.308243,2
3216,644,0,0.000000,0.000000,644,215,0.013037,0.010000,0.393001,3
3217,644,0,0.000000,0.000000,644,642,0.137413,0.010000,0.275693,4
3218,644,0,0.000000,0.000000,644,887,0.327409,0.010000,0.381909,4
3219,644,0,0.000000,0.000000,644,753,0.132871,0.010000,0.324968,1
3220,644,0,0.000000,0.000000,644,951,0.167917,0.010000,0.321379,3
3221,644,0,0.000000,0.000000,644,885,0.270379,0.010000,0.296268,4
3222,644,0,0.000000,0.000000,644,850,0.115605,0.010000,0.422419,1
3223,644,0,0.000000,0.000000,644,950,0.274130,0.010000,0.204333,2
3224,644,0,0.000000,0.000000,644,426,0.147162,0.010000,0.464067,2
3225,644,0,0.000000,0.000000,644,84,0.216318,0.010000,0.439040,1
3226,644,0,0.000000,0.000000,644,46,0.183740,0.010000,0.208351,2
3227,644,0,0.000000,0.000000,644,273,0.105490,0.010000,0.375703,2
3228,644,0,0.000000,0.000000,644,468,0.183829,0.010000,0.271256,2
3229,644,0,0.000000,0.000000,644,225,0.256285,0.010000,0.224968,2
3230,644,0,0.000000,0.000000,644,151,0.161863,0.010000,0.252481,4
3231,644,0,0.000000,0.000000,644,986,0.252787,0.010000,0.326820,4
3232,644,0,0.000000,0.000000,644,706,0.051640,0.010000,0.228885,1
3233,644,0,0.000000,0.000000,644,803,0.082131,0.010000,0.446705,4
3234,644,0,0.000000,0.000000,644,717,0.066664,0.010000,0.464777,1
3235,644,0,0.000000,0.000000,644,10,0.178236,0.010000,0.332920,4
3236,644,0,0.000000,0.000000,644,221,0.332187,0.010000,0.398600,2
3237,644,0,0.000000,0.000000,644,103,0.169341,0.010000,0.256662,2
3238,644,0,0.000000,0.000000,644,619,0.219391,0.010000,0.228384,4
3239,644,0,0.000000,0.000000,644,986,0.013069,0.010000,0.488015,1
3240,644,0,0.000000,0.000000,644,204,0.332603,0.010000,0.473901,1
3241,644,0,0.000000,0.000000,644,331,0.070524,0.010000,0.401950,1
3242,644,0,0.000000,0.000000,644,992,0.013324,0.010000,0.409059,1
3243,644,0,0.000000,0.000000,644,282,0.224755,0.010000,0.474395,2
3244,644,0,0.000000,0.000000,644,232,0.323464,0.010000,0.233896,4
3245,644,0,0.000000,0.000000,644,360,0.251971,0.010000,0.291860,1
3246,644,0,0.000000,0.000000,644,401,0.176348,0.010000,0.440547,2
3247,644,0,0.000000,0.000000,644,967,0.062929,0.010000,0.334076,4
3248,644,0,0.000000,0.000000,644,763,0.119450,0.010000,0.456173,1
3249,644,0,0.000000,0.000000,644,894,0.057755,0.010000,0.391292,1
3250,644,0,0.000000,0.000000,644,438,0.227099,0.010000,0.344763,4
3251,644,0,0.000000,0.000000,644,641,0.126403,0.010000,0.307417,4
3252,644,0,0.000000,0.000000,644,602,0.306726,0.010000,0.339239,3
3253,644,0,0.000000,0.000000,644,348,0.233352,0.010000,0.402509,1
3254,644,0,0.000000,0.000000,644,790,0.304159,0.010000,0.325202,4
3255,644,0,0.000000,0.000000,644,84,0.116030,0.010000,0.442045,1
3256,644,0,0.000000,0.000000,644,389,0.014478,0.010000,0.458434,1
3257,644,0,0.000000,0.000000,644,385,0.103027,0.010000,0.275817,1
3258,644,0,0.000000,0.000000,644,201,0.309427,0.010000,0.467546,2
3259,644,0,0.000000,0.000000,644,631,0.088684,0.010000,0.499384,1
3260,644,0,0.000000,0.000000,644,682,0.199175,0.010000,0.497752,1
3261,644,0,0.000000,0.000000,644,476,0.048749,0.010000,0.490079,4
3262,644,0,0.000000,0.000000,644,482,0.288875,0.010000,0.491402,4
3263,644,0,0.000000,0.000000,644,922,0.289776,0.010000,0.294117,2
3264,644,0,0.000000,0.000000,644,13,0.214412,0.010000,0.345251,1
3265,644,0,0.000000,0.000000,644,117,0.144797,0.010000,0.440179,3
3266,644,0,0.000000,0.000000,644,426,0.316841,0.010000,0.268264,2
3267,644,0,0.000000,0.000000,644,858,0.060490,0.010000,0.254959,1
3268,644,0,0.000000,0.000000,644,594,0.133751,0.010000,0.424259,2
3269,644,0,0.000000,0.000000,644,331,0.236513,0.010000,0.424358,2
3270,644,0,0.000000,0.000000,644,403,0.001370,0.010000,0.214558,2
3271,644,0,0.000000,0.000000,644,626,0.315699,0.010000,0.233917,1
3272,644,0,0.000000,0.000000,644,820,0.269832,0.010000,0.244310,2
3273,644,0,0.000000,0.000000,644,340,0.232447,0.010000,0.434513,4
3274,644,0,0.000000,0.000000,644,92,0.038422,0.010000,0.256733,4
3275,644,0,0.000000,0.000000,644,517,0.085777,0.010000,0.230097,1
3276,644,0,0.000000,0.000000,644,591,0.138137,0.010000,0.325545,3
3277,644,0,0.000000,0.000000,644,890,0.173530,0.010000,0.332601,4
3278,644,0,0.000000,0.000000,644,465,0.051632,0.010000,0.270676,4
3279,644,0,0.000000,0.000000,644,437,0.054117,0.010000,0.335891,4
3280,644,0,0.000000,0.000000,644,568,0.014812,0.010000,0.351803,4
3281,644,0,0.000000,0.000000,644,435,0.052147,0.010000,0.205249,4
3282,644,0,0.000000,0.000000,644,822,0.115949,0.010000,0.304346,4
3283,644,0,0.000000,0.000000,644,587,0.193149,0.010000,0.402721,2
3284,644,0,0.000000,0.000000,644,104,0.216910,0.010000,0.415369,2
3285,644,0,0.000000,0.000000,644,951,0.050967,0.010000,0.265085,3
3286,644,0,0.000000,0.000000,644,265,0.319023,0.010000,0.231783,1
3287,644,0,0.000000,0.000000,644,659,0.269478,0.010000,0.456058,1
3288,644,0,0.000000,0.000000,644,895,0.225393,0.010000,0.323267,4
3289,644,0,0.000000,0.000000,644,935,0.222141,0.010000,0.386603,4
3290,644,0,0.000000,0.000000,644,998,0.029873,0.010000,0.329353,3
3291,644,0,0.000000,0.000000,644,771,0.269913,0.010000,0.499984,2
3292,644,0,0.000000,0.000000,644,932,0.170870,0.010000,0.248237,3
3293,644,0,0.000000,0.000000,644,746,0.237903,0.010000,0.262298,3
3294,644,0,0.000000,0.000000,644,146,0.122311,0.010000,0.413456,1
3295,644,0,0.000000,0.000000,644,311,0.237023,0.010000,0.461842,2
3296,644,0,0.000000,0.000000,644,753,0.177555,0.010000,0.399391,1
3297,644,0,0.000000,0.000000,644,928,0.131158,0.010000,0.251840,2
3298,644,0,0.000000,0.000000,644,40,0.343664,0.010000,0.347966,3
3299,644,0,0.000000,0.000000,644,643,0.083268,0.010000,0.207250,2
3300,644,0,0.000000,0.000000,644,236,0.226875,0.010000,0.447789,3
3301,644,0,0.000000,0.000000,644,690,0.307749,0.010000,0.419640,4
3302,644,0,0.000000,0.000000,644,59,0.331934,0.010000,0.466851,3
3303,644,0,0.000000,0.000000,644,126,0.059597,0.010000,0.426450,4
3304,644,0,0.000000,0.000000,644,343,0.080267,0.010000,0.270385,4
3305,644,0,0.000000,0.000000,644,710,0.152813,0.010000,0.272426,1
3306,644,0,0.000000,0.000000,644,771,0.281738,0.010000,0.425878,1
3307,644,0,0.000000,0.000000,644,80,0.136275,0.010000,0.297715,3
3308,644,0,0.000000,0.000000,644,621,0.077717,0.010000,0.415591,3
3309,644,0,0.000000,0.000000,644,299,0.057734,0.010000,0.246891,2
3310,644,0,0.000000,0.000000,644,677,0.056176,0.010000,0.398141,1
3311,644,0,0.000000,0.000000,644,8,0.298240,0.010000,0.374760,4
3312,644,0,0.000000,0.000000,644,408,0.282898,0.010000,0.238088,1
3313,644,0,0.000000,0.000000,644,813,0.054188,0.010000,0.488891,4
3314,644,0,0.000000,0.000000,644,277,0.097005,0.010000,0.230193,1
3315,644,0,0.000000,0.000000,644,158,0.163815,0.010000,0.279972,3
3316,644,0,0.000000,0.000000,644,871,0.099698,0.010000,0.473381,3
3317,644,0,0.000000,0.000000,644,864,0.175585,0.010000,0.335900,4
3318,644,0,0.000000,0.000000,644,490,0.283588,0.010000,0.429889,2
3319,644,0,0.000000,0.000000,644,829,0.347501,0.010000,0.456564,1
3320,644,0,0.000000,0.000000,644,883,0.304678,0.010000,0.280949,2
3321,644,0,0.000000,0.000000,644,449,0.071302,0.010000,0.358572,1
3322,644,0,0.000000,0.000000,644,845,0.122712,0.010000,0.245326,2
3323,644,0,0.000000,0.000000,644,685,0.282244,0.010000,0.349358,2
3324,644,0,0.000000,0.000000,644,686,0.062373,0.010000,0.233467,1
3325,644,0,0.000000,0.000000,644,144,0.042323,0.010000,0.300497,2
3326,644,0,0.000000,0.000000,644,647,0.039521,0.010000,0.273713,1
3327,644,0,0.000000,0.000000,644,507,0.074056,0.010000,0.431270,4
3328,644,0,0.000000,0.000000,644,996,0.063727,0.010000,0.267243,4
3329,644,0,0.000000,0.000000,644,219,0.200824,0.010000,0.298283,4
3330,644,0,0.000000,0.000000,644,375,0.334168,0.010000,0.497819,2
3331,644,0,0.000000,0.000000,644,472,0.272700,0.010000,0.327658,4
3332,644,0,0.000000,0.000000,644,623,0.317007,0.010000,0.221327,4
3333,644,0,0.000000,0.000000,644,179,0.349707,0.010000,0.446348,1
3334,644,0,0.000000,0.000000,644,270,0.004383,0.010000,0.359952,2
3335,644,0,0.000000,0.000000,644,372,0.258317,0.010000,0.455198,2
3336,644,0,0.000000,0.000000,644,627,0.124101,0.010000,0.233739,3
3337,644,0,0.000000,0.000000,644,431,0.315405,0.010000,0.316114,1
3338,644,0,0.000000,0.000000,644,816,0.331136,0.010000,0.301961,3
3339,644,0,0.000000,0.000000,644,892,0.140909,0.010000,0.261566,4
3340,644,0,0.000000,0.000000,644,701,0.189330,0.010000,0.225096,3
3341,644,0,0.000000,0.000000,644,38,0.344744,0.010000,0.406461,2
3342,644,0,0.000000,0.000000,644,865,0.183346,0.010000,0.226701,3
3343,644,0,0.000000,0.000000,644,323,0.239190,0.010000,0.379837,4
3344,644,0,0.000000,0.000000,644,463,0.234324,0.010000,0.430433,3
3345,644,0,0.000000,0.000000,644,378,0.074971,0.010000,0.482702,1
3346,644,0,0.000000,0.000000,644,475,0.169085,0.010000,0.403476,2
3347,644,0,0.000000,0.000000,644,60,0.324041,0.010000,0.353745,4
3348,644,0,0.000000,0.000000,644,783,0.162799,0.010000,0.217627,3
3349,644,0,0.000000,0.000000,644,853,0.197792,0.010000,0.221643,2
3350,644,0,0.000000,0.000000,644,753,0.095199,0.010000,0.482251,2
3351,644,0,0.000000,0.000000,644,10,0.135831,0.010000,0.225055,1
3352,644,0,0.000000,0.000000,644,560,0.308243,0.010000,0.248670,1
3353,644,0,0.000000,0.000000,644,676,0.216194,0.010000,0.265760,4
3354,644,0,0.000000,0.000000,644,552,0.053487,0.010000,0.357469,3
3355,644,0,0.000000,0.000000,644,379,0.123921,0.010000,0.496991,3
3356,644,0,0.000000,0.000000,644,440,0.086115,0.010000,0.299533,3
3357,644,0,0.000000,0.000000,644,848,0.127510,0.010000,0.261502,3
3358,644,0,0.000000,0.000000,644,229,0.252899,0.010000,0.405007,4
3359,644,0,0.000000,0.000000,644,906,0.072612,0.010000,0.387780,3
3360,644,0,0.000000,0.000000,644,485,0.126873,0.010000,0.294079,1
3361,644,0,0.000000,0.000000,644,165,0.291757,0.010000,0.434482,4
3362,644,0,0.000000,0.000000,644,178,0.215999,0.010000,0.276563,4
3363,644,0,0.000000,0.000000,644,688,0.101459,0.010000,0.273813,3
3364,644,0,0.000000,0.000000,644,274,0.012165,0.010000,0.392394,4
3365,644,0,0.000000,0.000000,644,307,0.183837,0.010000,0.249738,1
3366,644,0,0.000000,0.000000,644,252,0.034746,0.010000,0.466917,3
3367,644,0,0.000000,0.000000,644,144,0.063986,0.010000,0.460852,2
3368,644,0,0.000000,0.000000,644,863,0.119155,0.010000,0.400366,4
3369,644,0,0.000000,0.000000,644,48,0.137811,0.010000,0.465054,3
3370,644,0,0.000000,0.000000,644,799,0.008023,0.010000,0.416945,2
3371,644,0,0.000000,0.000000,644,437,0.012915,0.010000,0.451315,4
3372,644,0,0.000000,0.000000,644,565,0.271076,0.010000,0.215608,3
3373,644,0,0.000000,0.000000,644,344,0.128223,0.010000,0.474412,3
3374,644,0,0.000000,0.000000,644,294,0.237560,0.010000,0.313568,2
